id,name,name_en,description,description_en,full_video_url,full_video_image_url,introduction,introduction_en,slug,slug_en,attribute_name,attribute_value
1632ef44-68a5-4a09-bc38-f55bca20f43e,Shoulder Press (shoulders),Shoulder Press (shoulders),<p>Perform the shoulder press exercise to target your shoulders muscles effectively.</p>,<p>Perform the shoulder press exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Shoulder Press (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Shoulder Press (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,shoulder-press-shoulders,shoulder-press-shoulders,EQUIPMENT,BODYWEIGHT
1632ef44-68a5-4a09-bc38-f55bca20f43e,Shoulder Press (shoulders),Shoulder Press (shoulders),<p>Perform the shoulder press exercise to target your shoulders muscles effectively.</p>,<p>Perform the shoulder press exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Shoulder Press (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Shoulder Press (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,shoulder-press-shoulders,shoulder-press-shoulders,MECHANICS_TYPE,COMPOUND
3f8af9ad-8f47-4310-a6f9-b7f45158d420,Lateral Raises (shoulders),Lateral Raises (shoulders),<p>Perform the lateral raises exercise to target your shoulders muscles effectively.</p>,<p>Perform the lateral raises exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Lateral Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Lateral Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,lateral-raises-shoulders,lateral-raises-shoulders,TYPE,STRENGTH
3f8af9ad-8f47-4310-a6f9-b7f45158d420,Lateral Raises (shoulders),Lateral Raises (shoulders),<p>Perform the lateral raises exercise to target your shoulders muscles effectively.</p>,<p>Perform the lateral raises exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Lateral Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Lateral Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,lateral-raises-shoulders,lateral-raises-shoulders,PRIMARY_MUSCLE,SHOULDERS
3f8af9ad-8f47-4310-a6f9-b7f45158d420,Lateral Raises (shoulders),Lateral Raises (shoulders),<p>Perform the lateral raises exercise to target your shoulders muscles effectively.</p>,<p>Perform the lateral raises exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Lateral Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Lateral Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,lateral-raises-shoulders,lateral-raises-shoulders,EQUIPMENT,BODYWEIGHT
3f8af9ad-8f47-4310-a6f9-b7f45158d420,Lateral Raises (shoulders),Lateral Raises (shoulders),<p>Perform the lateral raises exercise to target your shoulders muscles effectively.</p>,<p>Perform the lateral raises exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Lateral Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Lateral Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,lateral-raises-shoulders,lateral-raises-shoulders,MECHANICS_TYPE,COMPOUND
b0779e4e-6153-4d32-a667-beb56b775bbb,Front Raises (shoulders),Front Raises (shoulders),<p>Perform the front raises exercise to target your shoulders muscles effectively.</p>,<p>Perform the front raises exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Front Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Front Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,front-raises-shoulders,front-raises-shoulders,TYPE,STRENGTH
b0779e4e-6153-4d32-a667-beb56b775bbb,Front Raises (shoulders),Front Raises (shoulders),<p>Perform the front raises exercise to target your shoulders muscles effectively.</p>,<p>Perform the front raises exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Front Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Front Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,front-raises-shoulders,front-raises-shoulders,PRIMARY_MUSCLE,SHOULDERS
b0779e4e-6153-4d32-a667-beb56b775bbb,Front Raises (shoulders),Front Raises (shoulders),<p>Perform the front raises exercise to target your shoulders muscles effectively.</p>,<p>Perform the front raises exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Front Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Front Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,front-raises-shoulders,front-raises-shoulders,EQUIPMENT,BODYWEIGHT
b0779e4e-6153-4d32-a667-beb56b775bbb,Front Raises (shoulders),Front Raises (shoulders),<p>Perform the front raises exercise to target your shoulders muscles effectively.</p>,<p>Perform the front raises exercise to target your shoulders muscles effectively.</p>,https://www.youtube.com/embed/dQw4w9WgXcQ?autoplay=1,https://img.youtube.com/vi/dQw4w9WgXcQ/hqdefault.jpg,<p>The <strong>Front Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,<p>The <strong>Front Raises (shoulders)</strong> is an effective exercise for targeting the <strong>shoulders</strong> muscles.</p>,front-raises-shoulders,front-raises-shoulders,MECHANICS_TYPE,COMPOUND
